"id","round_number","participant_id","theme_selection","article","mid_questionnaire","timestamp"
483,1,136,"{""selected_article_id"": 67, ""selected_article_title"": ""Live Nation case at US Supreme Court tests reach of arbitration law"", ""selected_article_category"": ""entertainment"", ""condition"": ""nolabel""}","{""selected_article_id"": 57, ""selected_article_title"": ""McDonald's settles Byron Allen's $10 billion lawsuit over ads for Black-owned media"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-25 11:09:03.935189"
487,1,137,"{""selected_article_id"": 47, ""selected_article_title"": ""Trump administration backs U.S. candidate to retain UN telecoms post"", ""selected_article_category"": ""technology"", ""condition"": ""no_color""}","{""selected_article_id"": 51, ""selected_article_title"": ""Anduril, Rheinmetall partner to build military drones for Europe"", ""selected_article_had_label"": true, ""label_explained"": true}","{""selected_elements"": [""Headline""], ""trust_article"": ""6"", ""trust_image"": ""4""}","2025-06-25 11:12:49.432199"
488,1,135,"{""selected_article_id"": 0, ""selected_article_title"": ""Peak absurdity on campaign finance reform heads to the Supreme Court"", ""selected_article_category"": ""politics"", ""condition"": ""c2pa""}","{""selected_article_id"": 9, ""selected_article_title"": ""Donald Trump stunt proves FIFA is happy to play politics when it suits"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:11:15.376518"
489,3,131,NA,"{""selected_article_id"": 1, ""selected_article_title"": ""MSNBC anchor asks panel if political violence is a result of the 'will of the people' being ignored or just part of life"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""7""}","2025-06-25 11:10:04.471740"
490,1,138,"{""selected_article_id"": 15, ""selected_article_title"": ""Democratic leaders accuse Trump of legitimizing political violence that led to Minnesota shootings"", ""selected_article_category"": ""politics"", ""condition"": ""c2pa""}","{""selected_article_id"": 5, ""selected_article_title"": ""What motivated the Minnesota lawmaker shooting suspect is unclear, so are his politics"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 11:12:08.439943"
491,1,139,"{""selected_article_id"": 40, ""selected_article_title"": ""China to set up segment on STAR Market to host pre-profit growth companies"", ""selected_article_category"": ""technology"", ""condition"": ""nolabel""}","{""selected_article_id"": 35, ""selected_article_title"": ""Israeli airstrikes hit multiple Iran nuclear sites. Here's what we know about them."", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-25 11:11:11.524737"
492,1,140,"{""selected_article_id"": 1, ""selected_article_title"": ""MSNBC anchor asks panel if political violence is a result of the 'will of the people' being ignored or just part of life"", ""selected_article_category"": ""politics"", ""condition"": ""color""}","{""selected_article_id"": 8, ""selected_article_title"": ""ASRA NOMANI: The $2.1 billion machine behind 'spontaneous' anti-Trump protests"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 11:13:01.608018"
493,2,132,NA,"{""selected_article_id"": 36, ""selected_article_title"": ""Finland backs space tech ICEYE firm with R&D funding"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:11:10.665355"
494,2,136,NA,"{""selected_article_id"": 58, ""selected_article_title"": ""US toymaker MGA criticised by UK court for 'retaliatory' action against startup"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Don't know/None of these""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-25 11:10:34.979554"
495,2,139,NA,"{""selected_article_id"": 52, ""selected_article_title"": ""Visual effects veteran Ed Ulbrich joins AI company Moonvalley"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-25 11:12:18.317436"
496,3,136,NA,"{""selected_article_id"": 60, ""selected_article_title"": ""Book excerpt: \""Desi Arnaz: The Man Who Invented Television\"""", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-25 11:11:57.893913"
497,3,132,NA,"{""selected_article_id"": 47, ""selected_article_title"": ""Trump administration backs U.S. candidate to retain UN telecoms post"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:15:35.435256"
498,3,139,NA,"{""selected_article_id"": 48, ""selected_article_title"": ""New Report Highlights Air Traffic Control Staffing Woes"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-25 11:12:54.969630"
499,1,142,"{""selected_article_id"": 63, ""selected_article_title"": ""US consumers more pessimistic on tariff costs, TransUnion says"", ""selected_article_category"": ""entertainment"", ""condition"": ""c2pa""}","{""selected_article_id"": 64, ""selected_article_title"": ""Chloe Kelly grants Arsenal period of exclusivity for permanent transfer talks"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:20:27.741174"
500,1,141,"{""selected_article_id"": 37, ""selected_article_title"": ""Stanford researchers develop \u2018game-changing' stroke treatment that doubles effectiveness"", ""selected_article_category"": ""technology"", ""condition"": ""no_color""}","{""selected_article_id"": 40, ""selected_article_title"": ""China to set up segment on STAR Market to host pre-profit growth companies"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-25 11:18:12.101634"
501,2,138,NA,"{""selected_article_id"": 1, ""selected_article_title"": ""MSNBC anchor asks panel if political violence is a result of the 'will of the people' being ignored or just part of life"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 11:14:03.756149"
502,2,137,NA,"{""selected_article_id"": 46, ""selected_article_title"": ""Videos show aftermath of Iranian strikes in Israel"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline""], ""trust_article"": ""5"", ""trust_image"": ""4""}","2025-06-25 11:14:42.583295"
503,3,138,NA,"{""selected_article_id"": 10, ""selected_article_title"": ""Once known for civility, Minnesota succumbs to spread of political violence"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:15:39.411325"
504,3,137,NA,"{""selected_article_id"": 41, ""selected_article_title"": ""Honda conducts surprise reusable rocket test, aims spaceflight by 2029"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-25 11:15:59.468729"
505,2,140,NA,"{""selected_article_id"": 3, ""selected_article_title"": ""Massachusetts lawmakers condemn political shootings in Minnesota as \""horrific\"""", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 11:17:16.357240"
506,3,140,NA,"{""selected_article_id"": 9, ""selected_article_title"": ""Donald Trump stunt proves FIFA is happy to play politics when it suits"", ""selected_article_had_label"": false, ""label_explained"": true}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 11:19:28.940012"
507,2,141,NA,"{""selected_article_id"": 46, ""selected_article_title"": ""Videos show aftermath of Iranian strikes in Israel"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""4"", ""trust_image"": ""3""}","2025-06-25 11:19:36.828827"
508,1,144,"{""selected_article_id"": 46, ""selected_article_title"": ""Videos show aftermath of Iranian strikes in Israel"", ""selected_article_category"": ""technology"", ""condition"": ""color""}","{""selected_article_id"": 35, ""selected_article_title"": ""Israeli airstrikes hit multiple Iran nuclear sites. Here's what we know about them."", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""3"", ""trust_image"": ""3""}","2025-06-25 11:21:03.475821"
509,2,135,NA,"{""selected_article_id"": 11, ""selected_article_title"": ""We Encourage Political Violence When We Look the Other Way"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline""], ""trust_article"": ""2"", ""trust_image"": ""6""}","2025-06-25 11:20:12.372526"
510,1,143,"{""selected_article_id"": 4, ""selected_article_title"": ""Colorado officials react to assassination of Minnesota lawmaker and her husband"", ""selected_article_category"": ""politics"", ""condition"": ""nolabel""}","{""selected_article_id"": 12, ""selected_article_title"": ""NYC's Muslim mayoral candidate gets car bomb threat, despite not owning a vehicle"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-25 11:20:39.329367"
511,3,141,NA,"{""selected_article_id"": 43, ""selected_article_title"": ""Arlington Cemetery wreath laying begins Army 250th birthday"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Topic""], ""trust_article"": ""2"", ""trust_image"": ""4""}","2025-06-25 11:23:00.827156"
512,3,135,NA,"{""selected_article_id"": 5, ""selected_article_title"": ""What motivated the Minnesota lawmaker shooting suspect is unclear, so are his politics"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:21:01.868969"
513,2,143,NA,"{""selected_article_id"": 5, ""selected_article_title"": ""What motivated the Minnesota lawmaker shooting suspect is unclear, so are his politics"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""4""}","2025-06-25 11:21:20.127479"
514,2,142,NA,"{""selected_article_id"": 68, ""selected_article_title"": ""Aventura Mall voted \""Best Mall in America,\"" USA TODAY poll"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 11:21:45.860821"
515,1,146,"{""selected_article_id"": 0, ""selected_article_title"": ""Peak absurdity on campaign finance reform heads to the Supreme Court"", ""selected_article_category"": ""politics"", ""condition"": ""c2pa""}","{""selected_article_id"": 15, ""selected_article_title"": ""Democratic leaders accuse Trump of legitimizing political violence that led to Minnesota shootings"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Don't know/None of these""], ""trust_article"": ""3"", ""trust_image"": ""1""}","2025-06-25 11:22:48.297764"
516,3,143,NA,"{""selected_article_id"": 8, ""selected_article_title"": ""ASRA NOMANI: The $2.1 billion machine behind 'spontaneous' anti-Trump protests"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""4""}","2025-06-25 11:22:19.201056"
